label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	2	0	0	2	0	0	0	0	82
x1	1	0	0	0	2	0	2	0	0	0	0	0	2	0	50
x1	1	0	0	0	3	0	1	0	0	1	2	0	0	1	87
x1	2	0	0	1	1	0	2	0	0	2	0	0	0	0	81
x1	2	0	0	1	2	0	2	0	0	0	0	0	2	0	50
x1	2	0	0	1	3	0	1	0	0	1	2	0	0	1	84
x2	0	1	0	0	1	1	0	0	1	0	0	0	0	0	130
x2	0	1	0	0	2	2	2	2	2	0	2	0	2	0	135
x2	0	1	0	0	3	0	0	1	0	0	0	0	0	1	119
x2	0	2	0	1	1	1	0	0	1	0	0	0	0	0	130
x2	0	2	0	1	2	2	2	2	2	0	2	0	2	0	98
x2	0	2	0	1	3	0	0	1	0	0	0	0	0	1	120
x3	0	0	1	0	1	1	2	0	1	2	0	0	0	0	62
x3	0	0	1	0	2	0	0	0	0	1	0	0	2	0	51
x3	0	0	1	0	3	1	0	1	1	0	0	0	0	1	72
x3	0	0	2	1	1	1	2	0	1	2	0	0	0	0	62
x3	0	0	2	1	2	0	0	0	0	1	0	0	2	0	52
x3	0	0	2	1	3	1	0	1	1	0	0	0	0	1	73
x1+x2+x3	1	1	1	0	1	0	2	1	0	2	1	0	0	0	70
x1+x2+x3	1	1	1	0	2	2	2	1	2	0	1	0	2	0	74
x1+x2+x3	1	1	1	0	3	0	1	0	0	1	2	0	0	1	70
x1+x2+x3	2	2	2	1	1	0	2	1	0	2	1	0	0	0	71
x1+x2+x3	2	2	2	1	2	2	2	1	2	0	1	0	2	0	75
x1+x2+x3	2	2	2	1	3	0	1	0	0	1	2	0	0	1	50
x1+x2	1	1	0	0	1	2	1	1	2	1	1	0	0	0	57
x1+x2	1	1	0	0	2	0	2	1	0	0	1	0	2	0	68
x1+x2	1	1	0	0	3	2	1	0	2	1	2	0	0	1	64
x1+x2	2	2	0	1	1	2	1	1	2	1	1	0	0	0	58
x1+x2	2	2	0	1	2	0	2	1	0	0	1	0	2	0	67
x1+x2	2	2	0	1	3	2	1	0	2	1	2	0	0	1	68
x1+x3	1	0	1	0	1	1	0	2	1	0	2	0	0	0	93
x1+x3	1	0	1	0	2	0	1	0	0	2	0	0	2	0	69
x1+x3	1	0	1	0	3	1	2	0	1	2	2	0	0	1	66
x1+x3	2	0	2	1	1	1	0	2	1	0	2	0	0	0	57
x1+x3	2	0	2	1	2	0	1	0	0	2	0	0	2	0	88
x1+x3	2	0	2	1	3	1	2	0	1	2	2	0	0	1	65
