label	x1	x2	x3	doubled	input	d1	d2	d3	norm_only1	norm_only2	norm_only3	j1	j2	j3	elapsed_ms
x1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	52
x1	1	0	0	0	2	0	1	2	0	2	2	0	2	0	61
x1	1	0	0	0	3	0	0	0	0	0	1	0	0	2	63
x1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	52
x1	2	0	0	1	2	0	1	2	0	2	2	0	2	0	61
x1	2	0	0	1	3	0	0	0	0	0	1	0	0	2	65
x2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	77
x2	0	1	0	0	2	0	2	1	0	0	1	0	2	0	78
x2	0	1	0	0	3	1	0	2	1	0	0	0	0	2	72
x2	0	2	0	1	1	0	0	1	0	0	1	0	0	0	78
x2	0	2	0	1	2	0	2	1	0	0	1	0	2	0	80
x2	0	2	0	1	3	1	0	2	1	0	0	0	0	2	72
x3	0	0	1	0	1	0	2	0	0	2	0	0	0	0	68
x3	0	0	1	0	2	2	2	0	2	0	0	0	2	0	72
x3	0	0	1	0	3	2	2	2	2	2	0	0	0	2	72
x3	0	0	2	1	1	0	2	0	0	2	0	0	0	0	67
x3	0	0	2	1	2	2	2	0	2	0	0	0	2	0	67
x3	0	0	2	1	3	2	2	2	2	2	0	0	0	2	66
x1+x2+x3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	121
x1+x2+x3	1	1	1	0	2	1	0	1	1	1	1	0	2	0	135
x1+x2+x3	1	1	1	0	3	0	0	2	0	0	0	0	0	2	93
x1+x2+x3	2	2	2	1	1	0	0	0	0	0	0	0	0	0	97
x1+x2+x3	2	2	2	1	2	1	0	1	1	1	1	0	2	0	120
x1+x2+x3	2	2	2	1	3	0	0	2	0	0	0	0	0	2	120
x1+x2	1	1	0	0	1	0	0	2	0	0	2	0	0	0	63
x1+x2	1	1	0	0	2	2	0	2	2	1	2	0	2	0	60
x1+x2	1	1	0	0	3	1	2	1	1	2	2	0	0	2	65
x1+x2	2	2	0	1	1	0	0	2	0	0	2	0	0	0	61
x1+x2	2	2	0	1	2	2	0	2	2	1	2	0	2	0	59
x1+x2	2	2	0	1	3	1	2	1	1	2	2	0	0	2	64
x1+x3	1	0	1	0	1	0	1	0	0	1	0	0	0	0	84
x1+x3	1	0	1	0	2	0	2	0	0	0	0	0	2	0	78
x1+x3	1	0	1	0	3	2	0	0	2	0	1	0	0	2	91
x1+x3	2	0	2	1	1	0	1	0	0	1	0	0	0	0	84
x1+x3	2	0	2	1	2	0	2	0	0	0	0	0	2	0	79
x1+x3	2	0	2	1	3	2	0	0	2	0	1	0	0	2	90
